2023-06-16 00:11:09,230 - INFO - Precio de BTC/USDT: 25586.9 USDT
2023-06-16 00:11:39,846 - INFO - Precio de BTC/USDT: 25586.9 USDT
2023-06-16 00:12:10,298 - INFO - Precio de BTC/USDT: 25586.9 USDT
2023-06-16 00:12:40,496 - INFO - Precio de BTC/USDT: 25594.8 USDT
2023-06-16 00:13:10,955 - INFO - Precio de BTC/USDT: 25598.9 USDT
2023-06-16 00:13:41,128 - INFO - Precio de BTC/USDT: 25598.7 USDT
2023-06-16 00:14:11,316 - INFO - Precio de BTC/USDT: 25598.7 USDT
2023-06-16 00:14:41,834 - INFO - Precio de BTC/USDT: 25598.0 USDT
2023-06-16 00:15:12,009 - INFO - Precio de BTC/USDT: 25598.0 USDT
2023-06-16 00:15:42,171 - INFO - Precio de BTC/USDT: 25598.0 USDT
2023-06-16 00:16:12,331 - INFO - Precio de BTC/USDT: 25598.0 USDT
2023-06-16 00:16:42,500 - INFO - Precio de BTC/USDT: 25598.0 USDT
2023-06-16 00:17:13,064 - INFO - Precio de BTC/USDT: 25598.0 USDT
2023-06-16 00:17:43,222 - INFO - Precio de BTC/USDT: 25598.0 USDT
2023-06-16 00:18:13,387 - INFO - Precio de BTC/USDT: 25613.0 USDT
2023-06-16 00:18:43,798 - INFO - Precio de BTC/USDT: 25613.7 USDT
2023-06-16 00:19:13,976 - INFO - Precio de BTC/USDT: 25613.7 USDT
2023-06-16 00:19:44,206 - INFO - Precio de BTC/USDT: 25614.3 USDT
2023-06-16 00:20:14,398 - INFO - Precio de BTC/USDT: 25621.0 USDT
2023-06-16 00:20:44,627 - INFO - Precio de BTC/USDT: 25621.0 USDT
2023-06-16 00:21:14,813 - INFO - Precio de BTC/USDT: 25621.0 USDT
2023-06-16 00:21:45,004 - INFO - Precio de BTC/USDT: 25621.0 USDT
2023-06-16 00:22:15,607 - INFO - Precio de BTC/USDT: 25621.0 USDT
2023-06-16 00:22:45,790 - INFO - Precio de BTC/USDT: 25621.0 USDT
2023-06-16 00:23:15,985 - INFO - Precio de BTC/USDT: 25568.0 USDT
2023-06-16 00:23:46,163 - INFO - Precio de BTC/USDT: 25567.3 USDT
2023-06-16 00:24:16,318 - INFO - Precio de BTC/USDT: 25567.3 USDT
